ZD US Equity,,48123V102
AEIS US Equity,,7973100
PTON US Equity,,70614W100
LAZ US Equity,,#N/A N/A
MTSI US Equity,,55405Y100
IPGP US Equity,,44980X109
BDC US Equity,,77454106
DOCS US Equity,,26622P107
TWNK US Equity,,44109J106
YETI US Equity,,98585X104
AZTA US Equity,,114340102
WTM US Equity,,#N/A N/A
SLM US Equity,,78442P106
JBT US Equity,,477839104
CWT US Equity,,130788102
DOC US Equity,,71943U104
SIG US Equity,,#N/A N/A
ENS US Equity,,29275Y102
BF/A US Equity,,115637100
CNMD US Equity,,207410101
BL US Equity,,09239B109
WAL US Equity,,957638109
LYFT US Equity,,55087P104
AM US Equity,,03676B102
AVA US Equity,,05379B107
ESAB US Equity,,29605J106
SXT US Equity,,81725T100
S US Equity,,81730H109
LNC US Equity,,534187109
LEN/B US Equity,,526057302
SMG US Equity,,810186106
AWI US Equity,,04247X102
AGR US Equity,,05351W103
APLE US Equity,,03784Y200
CYTK US Equity,,23282W605
AEL US Equity,,25676206
CUZ US Equity,,222795502
CHWY US Equity,,16679L109
STAA US Equity,,852312305
FOLD US Equity,,03152W109
GPI US Equity,,398905109
PBH US Equity,,74112D101
EDR US Equity,,29260Y109
MSGS US Equity,,55825T103
MSTR US Equity,,594972408
SUM US Equity,,86614U100
MODG US Equity,,131193104
FSS US Equity,,313855108
ARRY US Equity,,04271T100
TNET US Equity,,896288107
GT US Equity,,382550101
SANM US Equity,,801056102
AYX US Equity,,02156B103
BE US Equity,,93712107
AGO US Equity,,#N/A N/A
LITE US Equity,,55024U109
DNB US Equity,,26484T106
OTTR US Equity,,689648103
PAG US Equity,,70959W103
ALGM US Equity,,01749D105
KBH US Equity,,48666K109
MDGL US Equity,,558868105
ROG US Equity,,775133101
KD US Equity,,50155Q100
SAM US Equity,,100557107
PI US Equity,,453204109
NCR US Equity,,6.29E+112
EPR US Equity,,26884U109
CALX US Equity,,13100M509
BHF US Equity,,10922N103
TNL US Equity,,894164102
ZWS US Equity,,98983L108
FRPT US Equity,,358039105
CRC US Equity,,13057Q305
CACC US Equity,,225310101
ACA US Equity,,39653100
HWC US Equity,,410120109
BTU US Equity,,704551100
FWRD US Equity,,349853101
EVH US Equity,,30050B101
MP US Equity,,553368101
ABM US Equity,,957100
THS US Equity,,89469A104
MGEE US Equity,,55277P104
MRCY US Equity,,589378108
CFLT US Equity,,20717M103
AMC US Equity,,00165C104
SPXC US Equity,,7.85E+107
TGTX US Equity,,88322Q108
AAWW US Equity,,49164205
CNX US Equity,,12653C108
BCO US Equity,,109696104
NTLA US Equity,,45826J105
GNW US Equity,,37247D106
INDB US Equity,,453836108
CCOI US Equity,,19239V302
BECN US Equity,,73685109
WIRE US Equity,,292562105
AXNX US Equity,,05465P101
HI US Equity,,431571108
MOG/A US Equity,,615394202
KSS US Equity,,500255104
NARI US Equity,,45332Y109
SEM US Equity,,81619Q105
ACIW US Equity,,4498101
APP US Equity,,03831W108
UCBI US Equity,,90984P303
BXMT US Equity,,09257W100
VSH US Equity,,928298108
CERT US Equity,,15687V109
W US Equity,,94419L101
SPB US Equity,,84790A105
TEX US Equity,,880779103
AIN US Equity,,12348108
JXN US Equity,,46817M107
NEOG US Equity,,640491106
COLM US Equity,,198516106
COOP US Equity,,62482R107
SBRA US Equity,,78573L106
TNDM US Equity,,875372203
VNO US Equity,,929042109
LCII US Equity,,50189K103
KFY US Equity,,500643200
NEU US Equity,,651587107
OMCL US Equity,,68213N109
LXP US Equity,,529043101
BNL US Equity,,1.11E+207
LUMN US Equity,,550241103
PTEN US Equity,,703481101
CBRL US Equity,,22410J106
OFC US Equity,,22002T108
AMKR US Equity,,31652100
BPMC US Equity,,09627Y109
KWR US Equity,,747316107
PD US Equity,,69553P100
ARWR US Equity,,04280A100
HRI US Equity,,42704L104
WERN US Equity,,950755108
CVLT US Equity,,204166102
AZEK US Equity,,05478C105
REZI US Equity,,76118Y104
IOSP US Equity,,45768S105
PLXS US Equity,,729132100
CBU US Equity,,203607106
AMED US Equity,,23436108
CRI US Equity,,146229109
FWONA US Equity,,531229870
WHD US Equity,,127203107
FHB US Equity,,32051X108
ARNC US Equity,,03966V107
AMBA US Equity,,#N/A N/A
RPD US Equity,,753422104
VRNS US Equity,,922280102
PK US Equity,,700517105
KTB US Equity,,50050N103
FRC US Equity,,33616C100
NGVT US Equity,,45688C107
RETA US Equity,,75615P103
GO US Equity,,39874R101
RVNC US Equity,,761330109
AUB US Equity,,04911A107
SFBS US Equity,,81768T108
HHC US Equity,,44267D107
DY US Equity,,267475101
TPH US Equity,,87265H109
FLYW US Equity,,302492103
IBP US Equity,,45780R101
RARE US Equity,,90400D108
ITGR US Equity,,45826H109
MC US Equity,,60786M105
SONO US Equity,,83570H108
ALIT US Equity,,01626W101
FOCS US Equity,,34417P100
UNF US Equity,,904708104
VRRM US Equity,,92511U102
CHPT US Equity,,15961R105
BCC US Equity,,09739D100
HASI US Equity,,41068X100
CNO US Equity,,1.26E+107
AVAV US Equity,,8073108
HUBG US Equity,,443320106
IPAR US Equity,,458334109
VSAT US Equity,,92552V100
RNG US Equity,,76680R206
SPT US Equity,,85209W109
ASB US Equity,,45487105
VSCO US Equity,,926400102
ENOV US Equity,,194014502
DV US Equity,,25862V105
EXTR US Equity,,30226D106
HIW US Equity,,431284108
DNLI US Equity,,24823R105
COKE US Equity,,191098102
ESGR US Equity,,#N/A N/A
TCBI US Equity,,88224Q107
PCVX US Equity,,92243G108
HTZ US Equity,,42806J700
GPS US Equity,,364760108
GTLB US Equity,,37637K108
PRFT US Equity,,71375U101
ITRI US Equity,,465741106
SHOO US Equity,,556269108
PGNY US Equity,,7.43E+107
PZZA US Equity,,698813102
IBOC US Equity,,459044103
PACB US Equity,,69404D108
ESE US Equity,,296315104
CVCO US Equity,,149568107
AEO US Equity,,2.55E+109
GH US Equity,,40131M109
OUT US Equity,,69007J106
CBZ US Equity,,124805102
CWEN US Equity,,18539C204
SAFE US Equity,,78646V107
WDFC US Equity,,929236107
PDCO US Equity,,703395103
SIRI US Equity,,82968B103
MXL US Equity,,57776J100
ADT US Equity,,00090Q103
VRNT US Equity,,92343X100
VIR US Equity,,92764N102
MATX US Equity,,57686G105
JBLU US Equity,,477143101
ARCH US Equity,,03940R107
FTAI US Equity,,#N/A N/A
APPF US Equity,,03783C100
FORM US Equity,,346375108
MTRN US Equity,,576690101
VIAV US Equity,,925550105
CATY US Equity,,149150104
PRGS US Equity,,743312100
ALRM US Equity,,11642105
HLNE US Equity,,407497106
DORM US Equity,,258278100
GMS US Equity,,36251C103
AFRM US Equity,,00827B106
FIBK US Equity,,32055Y201
ENR US Equity,,29272W109
INSM US Equity,,457669307
DOCN US Equity,,25402D102
CALM US Equity,,128030202
KAI US Equity,,48282T104
BRC US Equity,,104674106
CPE US Equity,,13123X508
FULT US Equity,,360271100
WD US Equity,,93148P102
WSFS US Equity,,929328102
NOG US Equity,,665531307
PIPR US Equity,,724078100
PRMW CN Equity,,74167P108
SGRY US Equity,,86881A100
LGIH US Equity,,50187T106
CPK US Equity,,165303108
GKOS US Equity,,377322102
ABCB US Equity,,03076K108
SJW US Equity,,784305104
SAGE US Equity,,78667J108
KMT US Equity,,489170100
BLMN US Equity,,94235108
UMBF US Equity,,902788108
ACAD US Equity,,4225108
DISH US Equity,,25470M109
NUVA US Equity,,670704105
LSXMA US Equity,,531229409
PPBI US Equity,,69478X105
LBRT US Equity,,53115L104
BOOT US Equity,,99406100
FRSH US Equity,,358054104
MAC US Equity,,554382101
FCPT US Equity,,35086T109
ETRN US Equity,,294600101
RXO US Equity,,74982T103
EQC US Equity,,294628102
CXT US Equity,,224441105
FTDR US Equity,,35905A109
HELE US Equity,,#N/A N/A
SGFY US Equity,,82671G100
GHC US Equity,,384637104
MDC US Equity,,552676108
EPC US Equity,,28035Q102
SCL US Equity,,858586100
AI US Equity,,12468P104
RRR US Equity,,75700L108
DEI US Equity,,25960P109
TMDX US Equity,,89377M109
EVTC US Equity,,30040P103
AMR US Equity,,20764106
ARCB US Equity,,03937C105
MGRC US Equity,,580589109
AX US Equity,,05465C100
CSWI US Equity,,126402106
APAM US Equity,,04316A108
SITC US Equity,,82981J109
MQ US Equity,,57142B104
SHAK US Equity,,819047101
AXSM US Equity,,05464T104
CRS US Equity,,144285103
RUSHA US Equity,,781846209
CVBF US Equity,,126600105
MWA US Equity,,624758108
NHI US Equity,,63633D104
STRA US Equity,,86272C103
RLAY US Equity,,75943R102
FBP US Equity,,318672706
ICFI US Equity,,44925C103
NPO US Equity,,29355X107
SFNC US Equity,,828730200
SEAS US Equity,,81282V100
MYRG US Equity,,55405W104
BOH US Equity,,62540109
YOU US Equity,,18467V109
MRTX US Equity,,60468T105
IIPR US Equity,,45781V101
YELP US Equity,,985817105
PRVB US Equity,,74374N102
CHGG US Equity,,163092109
BEAM US Equity,,07373V105
CORT US Equity,,218352102
DOOR US Equity,,575385109
SHO US Equity,,867892101
SHLS US Equity,,82489W107
TRN US Equity,,896522109
TDW US Equity,,88642R109
XM US Equity,,747601201
HLIO US Equity,,42328H109
PSMT US Equity,,741511109
SITM US Equity,,82982T106
NTCT US Equity,,64115T104
EBC US Equity,,27627N105
NUS US Equity,,67018T105
PR US Equity,,71424F105
WAFD US Equity,,938824109
BOKF US Equity,,05561Q201
CTRE US Equity,,14174T107
IDCC US Equity,,45867G101
SKT US Equity,,875465106
NFE US Equity,,644393100
MTX US Equity,,603158106
B US Equity,,67806109
STR US Equity,,82983N108
SAVE US Equity,,848577102
THRM US Equity,,37253A103
PEGA US Equity,,705573103
TRIP US Equity,,896945201
KW US Equity,,489398107
NMIH US Equity,,629209305
SUPN US Equity,,868459108
FSLY US Equity,,31188V100
PEB US Equity,,70509V100
SIX US Equity,,83001A102
HCC US Equity,,93627C101
DAN US Equity,,235825205
KRYS US Equity,,501147102
NEO US Equity,,64049M209
FFBC US Equity,,320209109
FRME US Equity,,320817109
DBRG US Equity,,25401T603
WOR US Equity,,981811102
RIOT US Equity,,767292105
JACK US Equity,,466367109
ATRC US Equity,,04963C209
SBCF US Equity,,811707801
PCRX US Equity,,695127100
GPRE US Equity,,393222104
HBI US Equity,,410345102
VIRT US Equity,,928254101
QS US Equity,,74767V109
IOT US Equity,,79589L106
JJSF US Equity,,466032109
ADUS US Equity,,6739106
COLB US Equity,,197236102
OII US Equity,,675232102
CNK US Equity,,17243V102
BANR US Equity,,06652V208
AIR US Equity,,361105
CCS US Equity,,156504300
MYGN US Equity,,62855J104
NEX US Equity,,65290C105
DRVN US Equity,,26210V102
ALG US Equity,,11311107
XNCR US Equity,,98401F105
DK US Equity,,24665A103
TOWN US Equity,,89214P109
NCNO US Equity,,63947X101
TPG US Equity,,872657101
SNEX US Equity,,861896108
CPRX US Equity,,14888U101
UA US Equity,,904311206
CAKE US Equity,,163072101
INSW US Equity,,#N/A N/A
DRH US Equity,,252784301
WGO US Equity,,974637100
CRVL US Equity,,221006109
LAUR US Equity,,518613203
HCP US Equity,,418100103
ABR US Equity,,38923108
SHC US Equity,,83601L102
WSBC US Equity,,950810101
SLVM US Equity,,871332102
CEIX US Equity,,20854L108
RVMD US Equity,,76155X100
CARG US Equity,,141788109
EMBC US Equity,,29082K105
ODP US Equity,,88337F105
NWN US Equity,,66765N105
MHO US Equity,,55305B101
VGR US Equity,,92240M108
GVA US Equity,,387328107
URBN US Equity,,917047102
EAT US Equity,,109641100
RLJ US Equity,,74965L101
JBGS US Equity,,46590V100
ZG US Equity,,98954M101
PRK US Equity,,700658107
GEF US Equity,,397624107
ATGE US Equity,,00737L103
WLY US Equity,,968223206
AGYS US Equity,,00847J105
UAA US Equity,,904311107
COHU US Equity,,192576106
AKRO US Equity,,00973Y108
SSTK US Equity,,825690100
PSN US Equity,,70202L102
BKU US Equity,,06652K103
CSGS US Equity,,126349109
KTOS US Equity,,50077B207
HLIT US Equity,,413160102
TROX US Equity,,#N/A N/A
UE US Equity,,91704F104
TRUP US Equity,,898202106
XRX US Equity,,98421M106
BBIO US Equity,,10806X102
GOLF US Equity,,5098108
PRVA US Equity,,74276R102
APPN US Equity,,03782L101
NAVI US Equity,,63938C108
BRP US Equity,,05589G102
EVOP US Equity,,2.69E+108
VRTV US Equity,,923454102
UNFI US Equity,,911163103
JWN US Equity,,655664100
ROIC US Equity,,76131N101
ELME US Equity,,939653101
CNS US Equity,,19247A100
PWSC US Equity,,73939C106
HURN US Equity,,447462102
SVC US Equity,,81761L102
BCRX US Equity,,09058V103
EYE US Equity,,63845R107
HAIN US Equity,,405217100
AROC US Equity,,03957W106
SLG US Equity,,78440X887
OSIS US Equity,,671044105
RCM US Equity,,77634L105
SBH US Equity,,7.95E+108
MSGE US Equity,,55826T102
IBTX US Equity,,45384B106
AMEH US Equity,,03763A207
CERE US Equity,,15678U128
PHR US Equity,,71944F106
FGEN US Equity,,31572Q808
NOVA US Equity,,86745K104
PJT US Equity,,69343T107
RNST US Equity,,7.60E+111
LRN US Equity,,86333M108
BMBL US Equity,,12047B105
CNM US Equity,,21874C102
GFF US Equity,,398433102
EFSC US Equity,,293712105
DNA US Equity,,37611X100
CWK US Equity,,#N/A N/A
LESL US Equity,,527064109
ENVX US Equity,,293594107
MRVI US Equity,,56600D107
VSTO US Equity,,928377100
ALGT US Equity,,01748X102
VCYT US Equity,,92337F107
KN US Equity,,49926D109
OXM US Equity,,691497309
PARR US Equity,,69888T207
ATSG US Equity,,00922R105
HLF US Equity,,#N/A N/A
MNRO US Equity,,610236101
BANF US Equity,,05945F103
ROCK US Equity,,374689107
RELY US Equity,,75960P104
INT US Equity,,981475106
PLAY US Equity,,238337109
IVT US Equity,,46124J201
NWBI US Equity,,667340103
RAMP US Equity,,53815P108
AMRC US Equity,,2.36E+111
KAR US Equity,,48238T109
MEI US Equity,,591520200
CLDX US Equity,,15117B202
LNN US Equity,,535555106
EVRI US Equity,,30034T103
SDGR US Equity,,80810D103
XHR US Equity,,984017103
PATK US Equity,,703343103
AMPH US Equity,,03209R103
AMLX US Equity,,03237H101
REYN US Equity,,76171L106
CNNE US Equity,,13765N107
LKFN US Equity,,511656100
PAYO US Equity,,70451X104
MSEX US Equity,,596680108
VCEL US Equity,,92346J108
SMTC US Equity,,816850101
ACVA US Equity,,00091G104
SXI US Equity,,854231107
SILK US Equity,,82710M100
SABR US Equity,,78573M104
PGTI US Equity,,69336V101
BGCP US Equity,,05541T101
AVNS US Equity,,05350V106
SQSP US Equity,,85225A107
GTY US Equity,,374297109
BFH US Equity,,18581108
WMK US Equity,,948849104
IRWD US Equity,,46333X108
MLKN US Equity,,600544100
MGPI US Equity,,55303J106
TBBK US Equity,,05969A105
ALEX US Equity,,14491104
LTC US Equity,,502175102
PRAA US Equity,,69354N106
CMTG US Equity,,18270D106
HMN US Equity,,440327104
EPAC US Equity,,292765104
ENVA US Equity,,29357K103
NBTB US Equity,,628778102
VRE US Equity,,554489104
DCT US Equity,,264120106
PFSI US Equity,,70932M107
LEVI US Equity,,52736R102
TVTX US Equity,,89422G107
SYBT US Equity,,861025104
BROS US Equity,,26701L100
FROG US Equity,,#N/A N/A
LBRDA US Equity,,530307107
CTS US Equity,,126501105
JOE US Equity,,790148100
ASAN US Equity,,04342Y104
TWO US Equity,,90187B804
PYCR US Equity,,70435P102
UCTT US Equity,,90385V107
GTES US Equity,,#N/A N/A
PLUS US Equity,,294268107
PFS US Equity,,74386T105
CCCS US Equity,,12510Q100
USPH US Equity,,90337L108
HTLF US Equity,,42234Q102
NVEE US Equity,,62945V109
PRIM US Equity,,74164F103
MDRX US Equity,,01988P108
LAZR US Equity,,550424105
INFN US Equity,,45667G103
IMKTA US Equity,,457030104
TRMK US Equity,,898402102
PLMR US Equity,,69753M105
KFRC US Equity,,493732101
WWW US Equity,,978097103
ETWO US Equity,,29788T103
AKR US Equity,,4239109
TFIN US Equity,,8.97E+304
DVAX US Equity,,268158201
ZETA US Equity,,98956A105
XPEL US Equity,,98379L100
ANF US Equity,,2896207
HTH US Equity,,432748101
ARI US Equity,,03762U105
QTWO US Equity,,74736L109
VKTX US Equity,,92686J106
DEA US Equity,,27616P103
CIM US Equity,,16934Q208
GNL US Equity,,379378201
JAMF US Equity,,47074L105
PLRX US Equity,,729139105
PRCT US Equity,,74276L105
VRTS US Equity,,92828Q109
HEES US Equity,,404030108
UVV US Equity,,913456109
STEP US Equity,,85914M107
CHCO US Equity,,177835105
CDMO US Equity,,05368M106
EVBG US Equity,,29978A104
RDNT US Equity,,750491102
SNDX US Equity,,87164F105
FBNC US Equity,,318910106
ERII US Equity,,29270J100
NBHC US Equity,,633707104
CARS US Equity,,1.46E+109
CENTA US Equity,,153527205
CWEN/A US Equity,,18539C105
UPST US Equity,,91680M107
MODN US Equity,,607525102
PDFS US Equity,,693282105
AGIO US Equity,,00847X104
DDD US Equity,,88554D205
KYMR US Equity,,501575104
CXM US Equity,,85208T107
ARVN US Equity,,04335A105
ANDE US Equity,,34164103
LGND US Equity,,53220K504
LGF/B US Equity,,535919500
PACW US Equity,,695263103
LZB US Equity,,505336107
UPWK US Equity,,91688F104
CASH US Equity,,59100U108
PRG US Equity,,74319R101
HSKA US Equity,,42805E306
DDS US Equity,,254067101
TNC US Equity,,880345103
SKIN US Equity,,88331L108
NVRO US Equity,,64157F103
UTZ US Equity,,918090101
BATRK US Equity,,531229888
TCBK US Equity,,896095106
MD US Equity,,58502B106
SKYW US Equity,,830879102
MRTN US Equity,,573075108
BGS US Equity,,05508R106
SPWR US Equity,,867652406
OFG US Equity,,67103X102
FIZZ US Equity,,635017106
TRS US Equity,,896215209
CHEF US Equity,,163086101
DNOW US Equity,,67011P100
MNTV US Equity,,60878Y108
RKT US Equity,,77311W101
MATV US Equity,,808541106
SWTX US Equity,,85205L107
COMM US Equity,,20337X109
APPS US Equity,,25400W102
MGNI US Equity,,55955D100
TTMI US Equity,,87305R109
KALU US Equity,,483007704
AGM US Equity,,313148306
UPBD US Equity,,76009N100
HLX US Equity,,42330P107
KDNY US Equity,,16961L106
MARA US Equity,,565788106
ECPG US Equity,,292554102
CODI US Equity,,20451Q104
EIG US Equity,,292218104
HIMS US Equity,,433000106
SUMO US Equity,,86646P103
TDS US Equity,,879433829
PMT US Equity,,70931T103
CXW US Equity,,21871N101
BRZE US Equity,,10576N102
DGII US Equity,,253798102
FDP US Equity,,#N/A N/A
RADI US Equity,,750481103
TMCI US Equity,,89455T109
NSSC US Equity,,630402105
HLMN US Equity,,431636109
CMP US Equity,,20451N101
HAYW US Equity,,421298100
SAFT US Equity,,78648T100
STBA US Equity,,783859101
NBR US Equity,,#N/A N/A
DO US Equity,,25271C201
ZUO US Equity,,98983V106
AIV US Equity,,03748R747
MATW US Equity,,577128101
OMI US Equity,,690732102
MBUU US Equity,,56117J100
COUR US Equity,,22266M104
HOPE US Equity,,43940T109
STC US Equity,,860372101
HCSG US Equity,,421906108
MODV US Equity,,60783X104
TA US Equity,,89421B109
FBK US Equity,,30257X104
MORF US Equity,,61775R105
AVTA US Equity,,95229100
CLB US Equity,,#N/A N/A
SASR US Equity,,800363103
RKLB US Equity,,773122106
MED US Equity,,58470H101
WABC US Equity,,957090103
AVID US Equity,,05367P100
JOBY US Equity,,#N/A N/A
IRBT US Equity,,462726100
IONQ US Equity,,46222L108
PRO US Equity,,74346Y103
BUSE US Equity,,319383204
NNI US Equity,,64031N108
ADPT US Equity,,00650F109
EGBN US Equity,,268948106
VECO US Equity,,922417100
FCF US Equity,,319829107
CDE US Equity,,192108504
UEC US Equity,,916896103
CRNC US Equity,,156727109
VICR US Equity,,925815102
RYTM US Equity,,76243J105
MOD US Equity,,607828100
CRK US Equity,,205768302
RGR US Equity,,864159108
ESRT US Equity,,292104106
LADR US Equity,,505743104
STEL US Equity,,858927106
DIN US Equity,,254423106
BKE US Equity,,118440106
DNUT US Equity,,50101L106
WNC US Equity,,929566107
ATEN US Equity,,2121101
GBX US Equity,,393657101
ECVT US Equity,,27923Q109
CRBG US Equity,,21871X109
OCFC US Equity,,675234108
LMAT US Equity,,525558201
MFA US Equity,,55272X607
RC US Equity,,75574U101
ATEC US Equity,,02081G201
DICE US Equity,,23345J104
STRL US Equity,,859241101
AMSF US Equity,,03071H100
MNKD US Equity,,56400P706
FCEL US Equity,,35952H601
PRA US Equity,,74267C106
GSHD US Equity,,38267D109
BHLB US Equity,,84680107
ASIX US Equity,,00773T101
MCRI US Equity,,609027107
HNI US Equity,,404251100
FBRT US Equity,,35243J101
SNDR US Equity,,80689H102
MIR US Equity,,60471A101
FSR US Equity,,33813J106
TALO US Equity,,87484T108
MBC US Equity,,57638P104
ACCD US Equity,,4.37E+104
SBSI US Equity,,84470P109
OPEN US Equity,,683712103
JELD US Equity,,47580P103
DFIN US Equity,,25787G100
ROAD US Equity,,21044C107
SCHL US Equity,,807066105
VRDN US Equity,,92790C104
TTGT US Equity,,87874R100
CVI US Equity,,12662P108
COWN US Equity,,223622606
CYRX US Equity,,229050307
NXRT US Equity,,65341D102
UTL US Equity,,913259107
RVLV US Equity,,76156B107
EAF US Equity,,384313508
VBTX US Equity,,923451108
GEO US Equity,,36162J106
NXT US Equity,,6.53E+105
WRBY US Equity,,93403J106
EXPI US Equity,,30212W100
OBNK US Equity,,68621T102
SAVA US Equity,,14817C107
RNA US Equity,,05370A108
HRMY US Equity,,413197104
NTST US Equity,,64119V303
RDFN US Equity,,75737F108
CVNA US Equity,,146869102
AZZ US Equity,,2474104
RCKT US Equity,,77313F106
MLAB US Equity,,59064R109
APOG US Equity,,37598109
ESTE US Equity,,27032D304
ARGO US Equity,,#N/A N/A
HPP US Equity,,444097109
MCY US Equity,,589400100
SHEN US Equity,,82312B106
ALBO US Equity,,01345P106
DRQ US Equity,,262037104
AVDX US Equity,,05368X102
PLL US Equity,,72016P105
PLYM US Equity,,729640102
GOGO US Equity,,38046C109
MGI US Equity,,60935Y208
PLAB US Equity,,719405102
LBAI US Equity,,511637100
NXGN US Equity,,65343C102
AHCO US Equity,,00653Q102
COMP US Equity,,20464U100
GDEN US Equity,,381013101
CHCT US Equity,,20369C106
CMCO US Equity,,199333105
PGRE US Equity,,69924R108
GRBK US Equity,,392709101
AAT US Equity,,24013104
GERN US Equity,,374163103
GPOR US Equity,,402635502
OM US Equity,,690145107
GABC US Equity,,373865104
LZ US Equity,,52466B103
BYND US Equity,,8.86E+112
FIGS US Equity,,30260D103
PTGX US Equity,,7.44E+106
IMGN US Equity,,45253H101
ASTE US Equity,,46224101
LGF/A US Equity,,535919401
PTLO US Equity,,73642K106
BRKL US Equity,,11373M107
SLCA US Equity,,9.03E+107
OSCR US Equity,,687793109
NMRK US Equity,,65158N102
FORG US Equity,,34631B101
CFFN US Equity,,14057J101
FLNC US Equity,,34379V103
PDM US Equity,,720190206
UFPT US Equity,,902673102
YEXT US Equity,,98585N106
IAS US Equity,,45828L108
JBSS US Equity,,800422107
ATRI US Equity,,49904105
PRDO US Equity,,71363P106
OSTK US Equity,,690370101
PRLB US Equity,,743713109
SEB US Equity,,811543107
CBAY US Equity,,23257D103
NWS US Equity,,65249B208
RCUS US Equity,,03969F109
SAH US Equity,,83545G102
NIC US Equity,,6.54E+106
ICHR US Equity,,#N/A N/A
AHH US Equity,,04208T108
IMXI US Equity,,46005L101
PAR US Equity,,698884103
VTLE US Equity,,516806205
PPC US Equity,,72147K108
NABL US Equity,,62878D100
LTH US Equity,,53190C102
ACLX US Equity,,03940C100
AXL US Equity,,24061103
IOVA US Equity,,462260100
SPTN US Equity,,847215100
CWH US Equity,,13462K109
DCPH US Equity,,24344T101
OLO US Equity,,68134L109
TELL US Equity,,87968A104
RPT US Equity,,74971D101
ADTN US Equity,,00486H105
ROCC US Equity,,70788V102
VTYX US Equity,,92332V107
CSR US Equity,,15202L107
ADEA US Equity,,00676P107
LOB US Equity,,53803X105
RTL US Equity,,02607T109
AMWD US Equity,,30506109
SBGI US Equity,,829226109
MEG US Equity,,615111101
NRC US Equity,,637372202
EFR CN Equity,,292671708
NHC US Equity,,635906100
CCRN US Equity,,227483104
HWKN US Equity,,420261109
ARDX US Equity,,39697107
RYI US Equity,,783754104
CAL US Equity,,129500104
BHE US Equity,,08160H101
SPNT US Equity,,#N/A N/A
UNIT US Equity,,91325V108
NVAX US Equity,,670002401
VERX US Equity,,92538J106
DRS US Equity,,52661A108
STEM US Equity,,85859N102
CSII US Equity,,141619106
SCHN US Equity,,806882106
TFSL US Equity,,87240R107
MRC US Equity,,55345K103
CTKB US Equity,,23285D109
ACT US Equity,,2.92E+113
PUMP US Equity,,74347M108
MMI US Equity,,566324109
KURA US Equity,,50127T109
LC US Equity,,52603A208
CCF US Equity,,16150R104
TMST US Equity,,887399103
GSAT US Equity,,378973408
BDN US Equity,,105368203
ZNTL US Equity,,98943L107
ENTA US Equity,,29251M106
IMVT US Equity,,45258J102
PL US Equity,,72703X106
WINA US Equity,,974250102
SPCE US Equity,,92766K106
ARR US Equity,,42315507
UMH US Equity,,903002103
THR US Equity,,88362T103
SNCY US Equity,,866683105
SGH US Equity,,#N/A N/A
XPOF US Equity,,98422X101
CLNE US Equity,,184499101
GDOT US Equity,,39304D102
KROS US Equity,,492327101
EVA US Equity,,29415B103
ATUS US Equity,,02156K103
NUVL US Equity,,670703107
BLFS US Equity,,09062W204
TR US Equity,,890516107
INVA US Equity,,45781M101
COLL US Equity,,19459J104
BSIG US Equity,,10948W103
TWST US Equity,,90184D100
2238067D US Equity,,78645L100
AEHR US Equity,,00760J108
WT US Equity,,97717P104
WOOF US Equity,,71601V105
HTLD US Equity,,422347104
HIBB US Equity,,428567101
CRAI US Equity,,12618T105
RWT US Equity,,758075402
LMND US Equity,,52567D107
NAPA US Equity,,26414D106
SXC US Equity,,86722A103
HFWA US Equity,,42722X106
QNST US Equity,,74874Q100
REPL US Equity,,76029N106
CRNX US Equity,,22663K107
USNA US Equity,,90328M107
GTN US Equity,,389375106
ARKO US Equity,,41242108
CRDO US Equity,,#N/A N/A
QCRH US Equity,,74727A104
MTTR US Equity,,577096100
AMRK US Equity,,00181T107
TMP US Equity,,890110109
MYE US Equity,,628464109
SCSC US Equity,,806037107
SHYF US Equity,,825698103
NX US Equity,,747619104
CRSR US Equity,,22041X102
INN US Equity,,866082100
UDMY US Equity,,902685106
PFC US Equity,,74052F108
AMBC US Equity,,23139884
KIDS US Equity,,68752L100
DCOM US Equity,,25432X102
VCTR US Equity,,92645B103
CLBK US Equity,,197641103
VREX US Equity,,92214X106
COGT US Equity,,19240Q201
SCS US Equity,,858155203
IDT US Equity,,448947507
RES US Equity,,749660106
RGNX US Equity,,75901B107
TTEC US Equity,,89854H102
BKD US Equity,,112463104
HCAT US Equity,,42225T107
CMPR US Equity,,#N/A N/A
INDI US Equity,,45569U101
EHAB US Equity,,29332G102
PCT US Equity,,74623V103
EB US Equity,,3.00E+113
SLP US Equity,,829214105
INTA US Equity,,45827U109
FRG US Equity,,35180X105
DLX US Equity,,248019101
CYH US Equity,,203668108
ZIP US Equity,,98980B103
MCW US Equity,,60646V105
SG US Equity,,87043Q108
FA US Equity,,31846B108
TWKS US Equity,,8.85E+109
KOP US Equity,,50060P106
RXRX US Equity,,75629V104
CCSI US Equity,,20848V105
YORW US Equity,,987184108
SP US Equity,,78469C103
ADMA US Equity,,899104
BJRI US Equity,,09180C106
PEBO US Equity,,709789101
CNOB US Equity,,20786W107
PLOW US Equity,,25960R105
UFCS US Equity,,910340108
SATS US Equity,,278768106
PFBC US Equity,,740367404
DENN US Equity,,24869P104
CARM US Equity,,14216R101
ARQT US Equity,,03969K108
SMP US Equity,,853666105
AMK US Equity,,04546L106
LPRO US Equity,,68373J104
CHUY US Equity,,171604101
ALHC US Equity,,01625V104
TGI US Equity,,896818101
HSTM US Equity,,42222N103
